solar,load,grid
0.687212763,0,1
0.351258655,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.060418803,0,1
0.324943943,0,1
0.658153642,0,1
1.246107606,0,1
1.550785688,2.739726027,1
1.849205776,2.739726027,1
1.480992675,2.739726027,1
2.149398923,2.739726027,1
0.826150448,2.739726027,1
0.671561969,0,1
1.043848691,0,1
0.44613709,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.058095003,0,1
0.402080164,0,1
0.886601785,0,1
1.534883924,0,1
1.535055885,2.739726027,1
2.048023143,2.739726027,1
1.976796345,2.739726027,1
1.553076955,2.739726027,1
1.901763163,2.739726027,1
1.521340817,0,1
1.003138037,0,1
0.521644328,0,1
0.034857002,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.058095003,0,1
0.528808603,0,1
1.051556736,0,1
1.380339597,0,1
1.78772732,2.739726027,1
1.796381151,2.739726027,1
1.557812859,2.739726027,1
1.279976993,2.739726027,1
1.904554047,2.739726027,1
0.883148618,0,1
0.246322813,0,1
0.243155473,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.064900949,0,1
0.358780796,0,1
0.919813536,0,1
1.332803941,0,1
1.748706068,2.739726027,1
2.150525966,2.739726027,1
1.767505611,2.739726027,1
1.019323305,2.739726027,1
0.761009683,2.739726027,1
0.43830356,0,1
0.57367886,0,1
0.243155473,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.062327108,0,1
0.343559905,0,1
0.729826609,0,1
1.198274505,0,1
1.541306907,2.739726027,1
1.360517581,2.739726027,1
1.390873382,2.739726027,1
1.694745106,2.739726027,1
1.128472196,2.739726027,1
0.902252578,0,1
0.861818456,0,1
0.18358021,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.062551819,0,1
0.427481623,0,1
0.888360901,0,1
1.201646339,0,1
1.738743937,2.739726027,1
2.00604137,2.739726027,1
2.031603171,2.739726027,1
1.931412529,2.739726027,1
1.845880418,2.739726027,1
1.141685324,0,1
0.665157576,0,1
0.24315315,0,1
0.013942801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.059744669,0,1
0.269144854,0,1
0.375377377,0,1
0.534155668,0,1
1.907844548,2.739726027,1
1.26748192,2.739726027,1
1.703308309,2.739726027,1
1.497419618,2.739726027,1
1.624573313,2.739726027,1
1.047067154,0,1
0.58919255,0,1
0.381544742,0,1
0.025561801,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056473455,0,1
0.354846603,0,1
0.807576314,0,1
1.469066933,0,1
1.588503288,2.739726027,1
2.151178954,2.739726027,1
2.178953013,2.739726027,1
1.461900333,2.739726027,1
0.439089005,2.739726027,1
0.516836385,0,1
0.760128963,0,1
0.444482545,0,1
0.037180802,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.05623666,0,1
0.524465421,0,1
1.050947901,0,1
1.533496615,0,1
1.915194728,2.739726027,1
2.158640676,2.739726027,1
2.165763124,2.739726027,1
1.805360315,2.739726027,1
1.908455708,2.739726027,1
1.345517452,0,1
1.044183318,0,1
0.410081008,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.055771203,0,1
0.338582325,0,1
0.684205765,0,1
1.057777549,0,1
1.425058806,2.739726027,1
2.157183654,2.739726027,1
2.240893905,2.739726027,1
1.062934062,2.739726027,1
1.055346854,2.739726027,1
1.527410582,0,1
0.917726763,0,1
0.178932609,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.055771203,0,1
0.327760388,0,1
0.493038348,0,1
0.98070407,0,1
1.25160107,2.739726027,1
1.195420878,2.739726027,1
1.306419515,2.739726027,1
1.656014329,2.739726027,1
1.402332041,2.739726027,1
0.979927921,0,1
0.348570018,0,1
0.137104207,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.053447403,0,1
0.390649391,0,1
0.954110502,0,1
0.96681007,0,1
1.869541351,2.739726027,1
1.135327407,2.739726027,1
1.197210204,2.739726027,1
2.158429211,2.739726027,1
0.844378336,2.739726027,1
1.527529096,0,1
0.336951018,0,1
0.104571006,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.053447403,0,1
0.325701501,0,1
0.670795115,0,1
0.90725572,0,1
1.644002606,2.739726027,1
2.118364573,2.739726027,1
2.252652334,2.739726027,1
1.539905656,2.739726027,1
1.669457513,2.739726027,1
0.795701695,0,1
1.04646529,0,1
0.45972435,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.053447403,0,1
0.339472341,0,1
0.782253864,0,1
0.85465418,0,1
1.250576274,2.739726027,1
1.791099154,2.739726027,1
1.26034553,2.739726027,1
0.778473041,2.739726027,1
0.394144386,2.739726027,1
0.521332938,0,1
0.302094016,0,1
0.276904023,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.059368678,0,1
0.383571096,0,1
0.711308246,0,1
0.757740096,0,1
1.44256864,2.739726027,1
1.542675625,2.739726027,1
1.739187783,2.739726027,1
2.01706083,2.739726027,1
1.756486151,2.739726027,1
1.186167506,0,1
0.575944565,0,1
0.396472834,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.060471786,0,1
0.536321449,0,1
1.066201325,0,1
1.354875395,0,1
1.62948815,2.739726027,1
0.532415141,2.739726027,1
1.628105489,2.739726027,1
1.16595974,2.739726027,1
1.18972292,2.739726027,1
0.73811328,0,1
0.878240752,0,1
0.394755546,0,1
0.011619001,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.533130872,0,1
1.074237025,0,1
1.255795529,0,1
1.7596349,2.739726027,1
2.080319317,2.739726027,1
2.21793476,2.739726027,1
1.085172829,2.739726027,1
1.839232026,2.739726027,1
1.064969711,0,1
0.53189461,0,1
0.332447493,0,1
0.016266601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.39645192,0,1
0.989309102,0,1
1.565353591,0,1
1.380218759,2.739726027,1
1.737668018,2.739726027,1
1.096115604,2.739726027,1
1.43382418,2.739726027,1
1.140865023,2.739726027,1
0.887998388,0,1
0.503026041,0,1
0.517663658,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056762304,0,1
0.531241622,0,1
1.073151811,0,1
1.561119627,0,1
1.128121303,2.739726027,1
1.09347809,2.739726027,1
2.290142201,2.739726027,1
1.396064752,2.739726027,1
1.259762256,2.739726027,1
0.947885041,0,1
0.689673667,0,1
0.120837606,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.055206752,0,1
0.409939256,0,1
0.728999336,0,1
0.749915861,0,1
1.114032103,2.739726027,1
1.329801591,2.739726027,1
1.082628268,2.739726027,1
1.054875123,2.739726027,1
1.092197677,2.739726027,1
1.04465505,0,1
0.719139452,0,1
0.245788339,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.030209402,0,1
0.304394578,0,1
0.855871852,0,1
1.177855273,0,1
1.084805668,2.739726027,1
1.630457175,2.739726027,1
1.010481245,2.739726027,1
0.644631449,2.739726027,1
1.426336896,2.739726027,1
1.309884301,0,1
0.784064104,0,1
0.242727894,0,1
0.027885601,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.046476002,0,1
0.436967375,0,1
0.822497434,0,1
1.180990079,0,1
1.439203777,2.739726027,1
1.840331183,2.739726027,1
1.660120484,2.739726027,1
1.647799695,2.739726027,1
1.824245839,2.739726027,1
1.423381022,0,1
1.046404871,0,1
0.204494411,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.052214627,0,1
0.368315348,0,1
0.700418919,0,1
0.864953263,0,1
1.199743146,2.739726027,1
1.177918015,2.739726027,1
1.073268001,2.739726027,1
1.8584545,2.739726027,1
1.296234299,2.739726027,1
1.042226679,0,1
0.779841759,0,1
0.167313609,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.051775893,0,1
0.367618208,0,1
0.51073641,0,1
0.796064208,0,1
0.908654648,2.739726027,1
1.4959045,2.739726027,1
1.261498134,2.739726027,1
1.347481063,2.739726027,1
1.387901242,2.739726027,1
0.862613196,0,1
0.760935322,0,1
0.176608809,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.044152202,0,1
0.382290682,0,1
0.874160159,0,1
1.036189446,0,1
1.50308969,2.739726027,1
1.294389201,2.739726027,1
1.380044474,2.739726027,1
1.402071775,2.739726027,1
1.175313036,2.739726027,1
0.647596618,0,1
0.661118811,0,1
0.241933155,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.049015684,0,1
0.408256825,0,1
0.79617575,0,1
0.854087173,0,1
1.310109709,2.739726027,1
1.380039826,2.739726027,1
0.959641146,2.739726027,1
1.313525695,2.739726027,1
0.7544403,2.739726027,1
0.687807655,0,1
0.311389216,0,1
0.148723208,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.041828402,0,1
0.2931195,0,1
0.783822429,0,1
1.025599889,0,1
1.314362263,2.739726027,1
2.049521994,2.739726027,1
2.139034775,2.739726027,1
2.049731136,2.739726027,1
1.732311658,2.739726027,1
1.349384255,0,1
1.039452061,0,1
0.457581806,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.049014754,0,1
0.526480156,0,1
1.073853598,0,1
1.574746391,0,1
1.847072527,2.739726027,1
2.217669847,2.739726027,1
2.299504792,2.739726027,1
2.152631329,2.739726027,1
1.946412659,2.739726027,1
1.544736836,0,1
1.03783702,0,1
0.450278102,0,1
0.0092952,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.051123603,0,1
0.493700631,0,1
1.068027831,0,1
1.54755793,0,1
1.352135634,2.739726027,1
1.80430531,2.739726027,1
2.304442867,2.739726027,1
2.209606261,2.739726027,1
1.947655892,2.739726027,1
1.543396004,0,1
1.036126703,0,1
0.461869217,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.529517363,0,1
1.076962843,0,1
1.579312658,0,1
1.937033801,2.739726027,1
2.223414281,2.739726027,1
2.302353771,2.739726027,1
1.209256784,2.739726027,1
1.942771264,2.739726027,1
1.536331651,0,1
1.02842563,0,1
0.481286891,0,1
0.0069714,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.440752845,0,1
1.070769916,0,1
1.578222796,0,1
1.971549205,2.739726027,1
2.029467599,2.739726027,1
1.563801292,2.739726027,1
2.202281643,2.739726027,1
1.939822362,2.739726027,1
1.332827179,0,1
0.524662944,0,1
0.209142011,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.370058198,0,1
1.00556176,0,1
1.30203218,0,1
1.406322006,2.739726027,1
1.508968905,2.739726027,1
1.319885936,2.739726027,1
1.241234597,2.739726027,1
1.614246345,2.739726027,1
0.989978357,0,1
0.506423437,0,1
0.307859364,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.396826052,0,1
0.884956534,0,1
1.553044422,0,1
1.945524967,2.739726027,1
1.828675002,2.739726027,1
1.977433067,2.739726027,1
1.994457226,2.739726027,1
1.552974708,2.739726027,1
1.345624347,0,1
0.290475015,0,1
0.155694608,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.518102856,0,1
1.099292238,0,1
1.608439169,0,1
2.006687386,2.739726027,1
2.175197752,2.739726027,1
2.235328404,2.739726027,1
2.191864047,2.739726027,1
1.772585438,2.739726027,1
1.264804902,0,1
0.947545767,0,1
0.419253047,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.059197181,0,1
0.534157991,0,1
1.089864581,0,1
1.552953793,0,1
1.818120302,2.739726027,1
2.088529303,2.739726027,1
1.991317772,2.739726027,1
1.944437429,2.739726027,1
1.243911615,2.739726027,1
0.820682546,0,1
0.960677561,0,1
0.378602811,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.05665355,0,1
0.342444481,0,1
0.696584649,0,1
1.051972696,0,1
1.618287434,2.739726027,1
1.775685388,2.739726027,1
1.819347268,2.739726027,1
2.208379294,2.739726027,1
1.568795139,2.739726027,1
1.096710496,0,1
0.448855936,0,1
0.219754109,0,1
0.0046476,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056431627,0,1
0.531469355,0,1
1.085672446,0,1
1.59085265,0,1
1.989684141,2.739726027,1
2.235233128,2.739726027,1
1.991076097,2.739726027,1
1.727085432,2.739726027,1
1.037253746,2.739726027,1
0.845740083,0,1
0.553996273,0,1
0.090628205,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.046476002,0,1
0.291971543,0,1
0.469965337,0,1
1.340644443,0,1
1.988141138,2.739726027,1
2.233178889,2.739726027,1
2.053593292,2.739726027,1
1.98659581,2.739726027,1
1.680170231,2.739726027,1
1.520202155,0,1
0.339274818,0,1
0.247040867,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056416522,0,1
0.456675524,0,1
0.921409987,0,1
1.071706407,0,1
1.772181097,2.739726027,1
1.887613544,2.739726027,1
2.157783194,2.739726027,1
1.392985717,2.739726027,1
1.800254926,2.739726027,1
1.413888299,0,1
0.977013876,0,1
0.25542049,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056199712,0,1
0.282144192,0,1
0.827416919,0,1
1.381810562,0,1
1.192720622,2.739726027,1
1.39318324,2.739726027,1
1.352254148,2.739726027,1
1.213586024,2.739726027,1
0.875988989,2.739726027,1
0.943330393,0,1
0.629357111,0,1
0.290976956,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056419078,0,1
0.295506043,0,1
0.763503121,0,1
1.108854676,0,1
0.989978357,2.739726027,1
1.569650297,2.739726027,1
1.236008371,2.739726027,1
0.982182007,2.739726027,1
0.680959416,2.739726027,1
0.769751819,0,1
0.577780367,0,1
0.256061859,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.05641629,0,1
0.42861099,0,1
0.988795543,0,1
1.334530525,0,1
0.736275155,2.739726027,1
2.099743962,2.739726027,1
1.695281903,2.739726027,1
1.503015329,2.739726027,1
1.190961506,2.739726027,1
1.365964569,0,1
0.332303418,0,1
0.414837826,0,1
0.0023238,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.052606187,0,1
0.415593062,0,1
1.086931945,0,1
1.399620166,0,1
1.419611819,2.739726027,1
1.479238206,2.739726027,1
1.488751844,2.739726027,1
2.067845158,2.739726027,1
0.972094391,2.739726027,1
1.012867788,0,1
0.375284425,0,1
0.130132807,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056199247,0,1
0.512274766,0,1
0.799947278,0,1
1.37211102,0,1
1.10041231,2.739726027,1
1.704565485,2.739726027,1
1.956216771,2.739726027,1
2.157011692,2.739726027,1
0.816253383,2.739726027,1
0.43802238,0,1
0.421688389,0,1
0.279137195,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056184375,0,1
0.432619545,0,1
0.724821144,0,1
1.303528707,0,1
1.764645013,2.739726027,1
1.649558812,2.739726027,1
2.036671379,2.739726027,1
2.193374517,2.739726027,1
1.305980316,2.739726027,1
0.556808071,0,1
0.973372481,0,1
0.417084941,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.05620343,0,1
0.563182255,0,1
1.132675951,0,1
1.646612234,0,1
2.044539767,2.739726027,1
2.288243657,2.739726027,1
2.357123416,2.739726027,1
2.241674702,2.739726027,1
1.950934774,2.739726027,1
0.971397251,0,1
0.99426112,0,1
0.408665813,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.064456871,0,1
0.556657024,0,1
1.126773499,0,1
1.640142774,0,1
2.034394055,2.739726027,1
2.278827619,2.739726027,1
2.344505182,2.739726027,1
2.230896917,2.739726027,1
1.917690489,2.739726027,1
1.51709291,0,1
0.924156718,0,1
0.401917498,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.057893297,0,1
0.367555465,0,1
0.565757025,0,1
1.361070646,0,1
1.822816702,2.739726027,1
2.155905564,2.739726027,1
2.129349176,2.739726027,1
2.215713207,2.739726027,1
1.322363107,2.739726027,1
1.404932373,0,1
0.975431368,0,1
0.380122576,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056200874,0,1
0.404643315,0,1
0.861335106,0,1
0.996368807,0,1
1.541488164,2.739726027,1
1.527259535,2.739726027,1
1.75538467,2.739726027,1
1.755393965,2.739726027,1
1.558679637,2.739726027,1
1.294442649,0,1
0.532498798,0,1
0.304624634,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.055564617,0,1
0.461083773,0,1
1.034853261,0,1
1.416874382,0,1
2.005397677,2.739726027,1
2.100552645,2.739726027,1
1.868058766,2.739726027,1
0.888972061,2.739726027,1
1.55756886,2.739726027,1
0.872475404,0,1
0.451275012,0,1
0.099923405,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.058326221,0,1
0.35888072,0,1
0.530339988,0,1
0.709690881,0,1
1.216616259,2.739726027,1
1.450606665,2.739726027,1
0.731866906,2.739726027,1
0.835417763,2.739726027,1
0.477991742,2.739726027,1
0.41391063,0,1
0.653515337,0,1
0.304334159,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.048799803,0,1
0.537659958,0,1
0.912082253,0,1
1.621993895,0,1
1.697682389,2.739726027,1
2.190465119,2.739726027,1
1.902541636,2.739726027,1
1.306435781,2.739726027,1
1.674930062,2.739726027,1
1.400519477,0,1
0.890545273,0,1
0.234387776,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.064081577,0,1
0.539121628,0,1
1.115133584,0,1
1.467054522,0,1
1.798135621,2.739726027,1
1.561684311,2.739726027,1
1.59189836,2.739726027,1
0.890756739,2.739726027,1
1.049974228,2.739726027,1
1.323155523,0,1
0.343922418,0,1
0.144075608,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.063860351,0,1
0.465196899,0,1
1.101546324,0,1
1.529704173,0,1
1.293076254,2.739726027,1
2.244532976,2.739726027,1
2.293953234,2.739726027,1
1.955540546,2.739726027,1
1.293071607,2.739726027,1
0.534206791,0,1
0.448774603,0,1
0.219829168,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.056225738,0,1
0.399005776,0,1
0.930821377,0,1
0.81315111,0,1
0.840348867,2.739726027,1
1.062178827,2.739726027,1
1.731595928,2.739726027,1
1.166677794,2.739726027,1
1.070300508,2.739726027,1
0.856822286,0,1
0.493293966,0,1
0.202531264,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.059198111,0,1
0.427456061,0,1
0.763988795,0,1
1.576710002,0,1
1.882440765,2.739726027,1
2.017669666,2.739726027,1
2.257007136,2.739726027,1
1.966515854,2.739726027,1
1.173816508,2.739726027,1
1.268885495,0,1
0.537346245,0,1
0.269251749,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.059222511,0,1
0.558836749,0,1
0.886132377,0,1
1.425112254,0,1
1.973652244,2.739726027,1
1.983005539,2.739726027,1
2.31287129,2.739726027,1
2.084527719,2.739726027,1
1.345447738,2.739726027,1
1.141192678,0,1
0.492101857,0,1
0.065066403,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.059434209,0,1
0.543899361,0,1
1.093536185,0,1
1.594324407,0,1
1.914007266,2.739726027,1
1.879603405,2.739726027,1
1.634702758,2.739726027,1
2.047432898,2.739726027,1
1.305185577,2.739726027,1
1.102234169,0,1
0.877062585,0,1
0.116190006,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.059642654,0,1
0.53498294,0,1
1.000495876,0,1
1.62510314,0,1
1.683521151,2.739726027,1
2.247435403,2.739726027,1
1.349158847,2.739726027,1
2.179982457,2.739726027,1
0.961588491,2.739726027,1
0.859675913,0,1
0.727914122,0,1
0.062742603,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.059412365,0,1
0.430249269,0,1
1.122272298,0,1
1.218256862,0,1
1.768876653,2.739726027,1
1.995570327,2.739726027,1
0.883715625,2.739726027,1
1.498456033,2.739726027,1
1.883314514,2.739726027,1
1.359920365,0,1
0.456359487,0,1
0.111542406,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.059863647,0,1
0.534116163,0,1
1.123538769,0,1
1.537533056,0,1
2.018557357,2.739726027,1
2.186579725,2.739726027,1
2.279645596,2.739726027,1
2.08370277,2.739726027,1
1.879621996,2.739726027,1
1.438987664,0,1
0.821642276,0,1
0.183627848,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.051123603,0,1
0.52437944,0,1
1.124765735,0,1
1.396903644,0,1
1.569726983,2.739726027,1
1.558042916,2.739726027,1
2.306129946,2.739726027,1
2.177221782,2.739726027,1
1.877769927,2.739726027,1
1.434946576,0,1
0.893150253,0,1
0.23563798,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.049013127,0,1
0.242414181,0,1
0.912144995,0,1
1.437498108,0,1
1.235032375,2.739726027,1
2.236434533,2.739726027,1
1.356132571,2.739726027,1
2.163076811,2.739726027,1
1.824894179,2.739726027,1
0.693133805,0,1
0.376606667,0,1
0.079009204,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.064382044,0,1
0.488188577,0,1
0.976904657,0,1
1.603357018,0,1
1.979122469,2.739726027,1
2.066590306,2.739726027,1
2.184781104,2.739726027,1
1.502892167,2.739726027,1
1.46130544,2.739726027,1
1.196459617,0,1
0.535433758,0,1
0.125485207,0,1
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0,0,1
0.063271035,0,1
0.38058966,0,1
0.744361979,0,1
1.083148799,0,1
1.57004302,2.739726027,1
1.686588567,2.739726027,1
0.936091756,2.739726027,1
1.632516062,2.739726027,1
1.059845731,2.739726027,1
1.204697488,0,1
0.868227497,0,1
0.293049786,0,1
0,0,1
0,0,0
0,0,0
